categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,risk_level,categorical_13,categorical_14,categorical_15,categorical_16,categorical_17,ln(1 + amount),categorical_18,categorical_19,categorical_20,categorical_21,categorical_22,categorical_23,categorical_24,categorical_25,categorical_26,month,categorical_27,fraud_label
0,45,6,0,0,1,0,138,0,0,0,0,1.0,3,4,1,8,3,1.721,3,1,31,32,2,8,34,22,8,4,35,0
0,192,7,5,2,2,6,79,0,1,5,0,100.0,3,2,1,6,1,1.15,3,0,31,32,1,16,9,6,7,7,79,0
0,240,2,0,0,1,3,17,0,0,0,0,14.0,3,4,0,2,3,2.277,0,1,9,18,0,10,8,5,13,9,79,0
3,281,2,0,0,1,5,139,0,0,0,1,1.0,3,4,0,8,3,3.396,0,1,9,32,0,12,38,5,21,3,94,0
0,279,3,3,0,2,3,139,0,1,0,0,1.0,3,4,0,1,1,2.877,0,1,31,32,2,13,2,40,9,8,94,0
0,239,6,0,0,1,3,93,0,0,0,0,1.0,3,4,1,3,3,2.188,0,1,9,14,0,6,8,22,18,5,34,0
0,228,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,3,3,1.909,0,1,9,14,0,12,28,26,19,10,94,0
0,250,10,0,0,1,5,132,1,0,0,1,100.0,3,4,0,2,0,5.645,0,1,12,21,0,22,34,52,1,1,79,0
0,250,7,2,3,2,7,139,0,1,0,0,1.0,3,4,0,1,1,2.207,0,1,31,32,0,16,18,42,28,8,79,0
0,242,6,0,0,1,1,139,0,0,0,1,100.0,3,4,0,2,3,4.094,0,1,9,10,0,13,54,56,6,1,79,0
0,326,10,0,1,1,8,8,1,0,1,1,1.0,3,4,1,2,0,4.055,0,1,16,20,1,2,49,14,5,10,117,0
3,184,7,5,2,0,6,79,0,1,5,0,1.0,3,0,1,6,1,5.312,3,0,31,32,1,4,13,6,30,3,79,0
0,288,6,0,0,1,8,17,0,0,0,0,35.0,3,4,0,2,2,2.795,1,1,14,25,0,12,45,47,8,2,79,0
0,263,2,0,0,1,8,139,0,0,0,0,1.0,3,4,0,1,3,0.09827,0,1,31,32,0,12,32,44,17,5,79,0
0,383,6,0,0,0,8,139,0,0,0,0,1.0,3,4,0,8,3,2.83,0,0,31,32,0,12,5,10,0,10,94,0
0,326,10,0,1,1,5,68,1,0,1,1,1.0,3,4,0,2,0,4.863,0,1,14,20,1,2,56,52,22,8,117,0
0,240,6,0,0,1,5,25,0,0,2,1,68.0,3,4,0,8,3,0.7017,3,1,9,32,0,15,26,35,25,2,94,0
0,194,8,0,0,1,0,97,0,0,1,0,1.0,3,4,0,2,3,2.686,3,0,9,25,1,2,49,35,19,5,94,0
0,406,2,0,0,1,3,138,0,0,0,0,1.0,3,4,0,2,3,3.635,3,1,9,18,0,8,51,59,17,11,94,0
3,249,7,5,2,2,6,139,0,1,5,0,1.0,3,0,1,6,1,4.64,3,0,31,32,1,9,6,39,2,4,143,0
0,335,7,4,0,0,6,139,0,1,0,0,1.0,2,4,0,1,1,4.965,0,0,31,32,0,13,38,3,28,9,143,0
3,184,7,5,2,2,0,138,0,1,5,0,100.0,3,0,0,6,1,1.098,3,0,31,32,1,14,16,43,2,9,35,0
0,196,7,5,2,2,6,139,0,1,5,0,1.0,3,0,0,6,1,1.232,0,0,31,32,1,12,16,43,23,5,34,0
0,240,7,4,2,2,0,138,0,1,5,0,1.0,3,4,0,6,1,4.582,0,0,9,32,0,12,29,56,6,10,35,0
0,288,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,3,3,3.486,0,1,9,21,0,6,23,58,6,10,117,0
0,401,7,1,0,2,6,139,0,1,0,0,64.0,3,4,0,1,1,5.32,0,0,31,32,2,8,17,40,29,10,94,0
0,333,5,1,3,2,8,135,4,1,0,0,1.0,4,4,0,1,2,4.586,0,0,31,32,0,2,49,16,0,8,94,0
0,236,6,0,0,1,7,139,0,0,0,1,100.0,3,4,0,2,3,4.656,0,1,9,10,0,14,46,16,1,2,94,0
0,198,7,5,2,2,7,139,0,1,5,0,1.0,3,0,0,6,1,2.533,0,0,31,32,1,9,39,8,21,9,35,0
0,422,6,1,0,1,7,139,0,1,0,0,100.0,2,4,0,1,1,8.44,0,0,31,32,0,15,40,42,4,9,143,0
0,324,6,0,0,1,8,112,0,0,0,0,1.0,3,4,0,2,3,3.322,3,1,9,10,0,13,49,12,26,6,117,0
0,240,6,0,0,1,3,68,1,0,0,0,1.0,3,4,0,3,0,3.553,0,1,14,21,0,4,14,46,14,1,79,0
0,326,10,0,1,1,5,71,1,0,1,1,1.0,3,4,0,2,0,4.316,0,1,14,20,1,4,23,35,5,10,79,0
0,393,6,0,0,2,6,127,0,0,0,1,1.0,3,4,1,3,3,3.635,0,0,9,14,0,21,39,20,1,4,94,0
0,236,2,0,0,1,8,139,0,0,0,0,54.0,3,4,1,5,3,2.207,0,0,9,32,0,8,22,41,18,1,143,0
0,326,10,0,0,1,5,68,1,0,1,1,34.0,3,4,1,2,0,3.5,0,1,9,20,1,9,47,57,28,8,117,0
0,307,7,5,2,2,6,138,0,1,5,0,100.0,3,0,1,6,1,5.293,0,0,31,32,1,5,44,57,15,10,94,0
3,333,7,3,0,0,2,139,0,1,0,0,100.0,2,4,0,1,1,5.56,0,1,31,32,2,9,15,20,15,9,33,0
0,233,6,0,0,1,3,64,0,0,0,0,1.0,3,4,0,2,3,1.448,0,1,12,8,0,10,19,10,3,10,94,0
0,198,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,0.7466,0,0,31,32,1,17,21,42,11,8,79,0
3,251,2,0,0,1,7,25,0,0,0,0,1.0,3,4,0,8,3,2.639,3,1,9,32,1,18,36,25,16,4,34,0
0,333,5,1,1,2,6,139,0,1,0,0,2.0,3,4,0,1,2,2.756,0,0,31,32,0,9,20,19,3,11,79,0
0,309,7,5,2,2,6,139,0,1,5,0,1.0,3,0,0,6,1,2.13,0,0,31,32,1,2,24,59,27,10,79,0
0,241,6,0,0,1,8,126,3,0,0,0,64.0,3,4,0,2,2,4.723,0,1,9,18,0,13,37,2,2,8,94,0
0,309,7,4,3,2,6,139,0,1,0,0,1.0,3,0,1,1,1,2.521,0,0,31,32,1,16,51,17,3,1,117,0
0,251,6,0,0,1,2,25,0,0,1,0,65.0,3,4,0,2,3,2.734,0,1,9,13,1,7,57,11,28,11,79,0
0,251,6,0,0,1,8,23,0,0,0,0,34.0,3,4,0,2,3,3.102,0,1,9,18,0,10,14,58,6,1,34,0
3,184,7,5,2,0,0,93,0,1,5,0,100.0,3,0,0,6,1,4.633,3,0,31,32,1,6,11,54,14,2,79,0
0,250,6,0,0,1,5,77,0,0,0,1,55.0,3,4,0,2,3,3.936,0,1,9,25,0,10,50,30,6,2,94,0
0,184,7,5,2,0,6,7,0,1,5,0,100.0,3,0,0,6,1,2.564,0,0,31,32,1,0,3,8,1,2,94,0
0,236,6,0,0,1,3,99,0,0,7,0,100.0,3,4,0,2,3,2.24,3,1,14,25,0,14,51,11,21,1,79,0
0,360,7,3,0,2,0,139,0,1,0,0,100.0,2,4,0,1,1,4.766,0,0,31,32,0,16,15,40,10,10,143,0
0,338,7,5,2,2,7,139,0,1,5,0,1.0,3,0,0,6,1,2.73,0,0,31,32,1,12,9,7,4,5,94,0
0,235,2,0,0,1,3,7,0,0,0,0,1.0,3,4,0,2,3,2.488,3,1,9,25,0,19,14,21,18,11,79,0
0,279,2,0,0,2,8,6,0,0,2,1,42.0,3,4,0,8,3,0.8735,0,1,9,32,0,12,47,18,1,8,34,0
0,240,2,0,0,1,3,139,0,0,0,0,1.0,2,4,0,8,3,2.305,0,1,31,32,0,13,1,24,12,4,143,0
0,333,1,0,0,1,3,123,3,0,0,0,1.0,3,4,0,5,4,4.004,0,0,31,32,0,8,23,30,15,8,94,0
0,184,7,5,2,0,6,138,0,1,5,0,1.0,3,0,1,6,1,0.228,0,0,31,32,1,14,50,34,26,11,117,0
3,251,6,0,0,0,2,135,0,0,2,0,1.0,3,4,0,8,3,0.731,0,0,1,32,1,21,15,30,20,10,34,0
0,326,10,0,1,1,5,64,1,0,0,1,1.0,3,4,0,2,0,3.814,0,1,16,20,1,6,5,6,18,8,94,0
0,245,6,0,1,0,5,135,0,0,0,1,1.0,3,4,0,8,3,3.258,0,1,4,32,1,10,55,5,26,3,35,0
3,182,6,0,0,1,0,139,0,0,0,0,1.0,3,4,0,3,3,1.512,0,1,9,14,0,23,29,14,8,6,33,0
0,233,7,5,2,2,3,118,0,1,5,0,1.0,3,0,0,6,1,6.367,3,0,31,32,1,2,15,13,2,5,117,0
0,279,6,0,0,1,3,139,0,0,0,0,28.0,3,4,0,8,3,0.7188,0,1,9,32,0,17,10,17,27,7,79,0
0,351,7,5,2,2,6,30,0,1,5,0,2.0,3,2,1,6,1,3.287,0,0,31,32,1,8,58,8,17,5,94,0
0,184,6,0,0,1,3,93,0,0,0,0,100.0,3,4,0,1,3,6.945,0,0,31,32,0,5,51,50,24,11,79,0
3,361,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,2.203,0,0,31,32,1,13,13,25,0,9,79,0
3,204,7,5,3,0,6,139,0,1,0,0,100.0,2,4,0,1,1,6.09,0,0,31,32,0,16,1,42,14,11,117,0
0,326,6,0,0,1,5,93,0,0,0,1,56.0,3,4,0,2,3,4.066,0,1,9,25,1,13,37,47,23,3,34,0
0,245,6,0,0,1,5,138,0,0,0,0,1.0,3,4,0,2,3,3.475,3,1,9,10,0,14,37,12,28,11,94,0
0,245,6,0,0,1,5,93,0,0,1,1,1.0,3,4,0,2,3,1.041,0,1,9,25,0,13,0,11,0,11,79,0
0,198,10,0,0,1,5,64,1,0,0,1,100.0,3,4,0,2,0,3.76,0,1,26,5,0,5,56,36,13,10,35,0
3,295,7,5,2,2,6,139,0,1,5,0,1.0,3,0,0,6,1,3.53,0,0,31,32,1,7,44,16,8,6,35,0
0,240,2,0,0,2,2,139,0,0,0,0,1.0,3,4,0,2,3,1.393,0,1,9,13,0,14,20,50,26,10,79,0
0,237,6,0,0,1,3,7,0,0,0,1,1.0,3,4,0,3,3,2.791,0,1,9,14,0,22,44,31,22,11,79,0
3,285,7,5,2,2,6,139,0,1,5,0,82.0,3,1,0,7,1,7.316,0,0,31,32,1,5,16,36,19,9,94,0
0,326,10,0,1,1,5,135,1,0,0,1,63.0,3,4,0,8,0,5.46,1,1,5,32,1,13,43,3,1,11,94,0
0,9,7,5,2,0,6,135,0,1,5,0,1.0,4,0,0,6,1,3.303,0,0,31,32,1,6,15,8,21,7,35,0
0,187,7,4,2,2,6,135,0,1,0,1,1.0,4,0,0,6,1,1.477,0,0,31,32,1,2,20,41,16,3,94,0
0,240,6,0,0,1,2,25,0,0,0,0,35.0,3,4,0,2,3,1.387,0,1,9,18,0,12,41,26,25,2,94,0
0,195,7,5,2,0,6,139,0,1,5,0,100.0,3,0,1,6,1,7.523,0,0,31,32,1,17,32,45,4,9,117,1
0,333,5,1,3,2,0,139,4,1,0,0,1.0,2,4,0,1,2,6.09,0,0,31,32,0,2,40,17,15,3,117,0
0,324,7,5,2,2,6,70,0,1,5,0,58.0,3,0,0,6,1,5.152,0,0,31,32,1,14,41,46,26,6,117,0
0,196,6,0,0,1,8,7,0,0,0,0,1.0,3,4,0,2,3,2.37,3,1,9,25,0,7,20,57,0,11,94,0
0,281,6,0,0,1,5,139,0,0,1,1,100.0,3,4,1,8,3,5.855,0,1,9,32,0,12,8,30,24,4,94,0
0,240,6,2,0,1,3,17,0,1,0,0,19.0,3,4,0,3,1,3.049,0,1,12,32,0,12,8,58,21,6,79,0
0,192,2,0,0,1,3,23,0,0,0,0,1.0,3,4,0,3,3,2.389,0,1,12,14,0,23,45,57,18,7,35,0
0,308,7,5,2,2,5,139,0,1,5,0,100.0,3,4,0,6,1,3.727,0,0,9,32,1,16,30,42,23,9,94,0
0,315,6,0,0,1,1,97,0,0,0,0,1.0,3,4,0,2,3,4.61,3,0,31,25,0,14,18,39,3,9,117,0
0,279,2,0,0,1,8,54,0,0,0,1,1.0,3,4,0,2,3,1.825,0,1,14,14,0,6,1,2,12,11,94,0
0,240,6,0,0,1,5,139,0,0,0,1,25.0,3,4,0,2,3,4.92,0,1,9,25,0,13,26,13,0,10,94,0
0,194,7,5,1,2,6,135,0,1,5,0,1.0,3,2,0,6,4,0.815,0,0,31,32,1,2,19,9,11,9,34,0
0,240,6,0,0,1,3,111,0,0,0,0,1.0,3,4,0,2,3,2.398,0,1,9,25,0,11,43,24,30,8,94,0
0,433,7,2,2,2,6,17,0,1,5,0,100.0,3,0,0,6,1,2.352,0,0,31,32,1,20,11,41,20,7,79,0
0,288,6,0,0,1,5,139,0,0,0,0,1.0,3,4,0,2,3,4.566,0,1,9,25,0,17,38,13,16,7,94,0
0,433,6,0,0,1,3,54,0,0,0,1,1.0,3,4,0,3,3,1.158,0,1,9,14,1,20,32,3,15,7,32,0
0,240,6,0,0,1,8,123,0,0,0,0,1.0,3,4,0,2,3,2.129,3,1,14,25,0,3,8,53,27,4,34,0
0,184,6,0,0,1,2,6,0,0,1,0,100.0,3,4,0,8,3,1.862,0,1,31,32,1,5,15,56,9,11,94,0
0,281,6,0,0,1,3,17,0,0,0,1,24.0,3,4,0,2,3,3.238,0,1,9,10,0,17,34,47,20,10,79,0
0,240,2,0,0,1,4,139,0,0,0,1,59.0,2,4,0,2,3,3.422,0,0,13,10,0,12,29,29,17,11,117,0
0,333,5,1,0,0,6,139,4,1,0,0,1.0,4,4,0,1,2,3.082,0,1,31,32,0,9,15,16,16,11,79,0
0,374,2,0,0,2,7,139,0,1,0,0,50.0,3,4,0,1,1,1.897,0,1,31,32,0,13,2,18,2,10,35,0
0,276,7,5,2,2,6,138,0,1,5,0,100.0,3,0,1,6,1,5.09,0,0,31,32,1,9,50,48,4,6,117,0
0,324,7,5,2,2,0,7,0,1,5,0,1.0,3,2,0,6,1,4.066,0,0,31,32,1,4,49,6,0,10,94,0
0,308,6,0,0,1,8,139,0,0,0,1,49.0,3,4,0,2,3,2.111,0,1,9,10,0,13,13,9,6,4,143,0
3,279,7,2,0,2,0,139,0,1,0,0,100.0,3,4,0,1,1,5.164,0,0,31,32,0,18,25,16,16,8,94,0
3,422,6,0,0,1,5,139,0,0,0,1,100.0,3,4,0,8,3,5.098,0,1,31,32,0,16,45,38,16,3,79,0
0,326,10,0,1,1,3,126,1,0,1,1,1.0,3,4,0,2,0,7.062,2,1,9,20,1,2,14,35,27,8,79,0
0,250,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,3,3,2.627,3,1,9,13,0,17,22,44,21,3,117,0
0,285,6,0,0,1,5,138,0,0,0,1,64.0,3,4,0,2,3,4.414,0,1,9,25,0,12,27,28,25,11,117,0
0,404,6,0,3,2,0,54,0,0,0,0,1.0,3,4,0,1,3,3.504,0,0,9,32,0,2,27,46,8,3,35,0
0,235,6,0,0,1,8,139,0,0,0,0,41.0,3,4,0,2,3,2.367,0,1,13,10,0,12,28,58,19,9,79,0
0,184,7,5,2,0,6,138,0,1,5,0,100.0,3,0,0,6,1,1.665,0,0,31,32,1,17,56,42,28,11,94,0
0,261,6,0,0,0,4,131,0,0,0,0,42.0,3,4,0,8,3,1.038,0,1,31,32,1,10,2,37,2,9,79,0
0,187,7,5,1,0,6,138,0,1,5,0,1.0,3,1,0,6,1,4.97,0,0,31,32,2,7,19,22,28,9,35,0
0,326,10,0,1,1,3,123,1,0,0,0,2.0,3,4,1,2,0,0.401,3,1,9,20,0,5,34,33,23,4,94,0
0,240,9,0,2,2,6,81,0,0,5,0,100.0,3,0,0,6,3,1.241,0,0,31,14,1,4,39,57,26,10,79,0
0,240,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,10,3,3.998,0,1,1,32,0,10,48,43,20,11,79,0
3,433,6,0,0,1,3,93,0,0,0,0,1.0,3,4,0,2,3,4.273,3,1,9,25,0,8,51,29,0,2,117,0
0,281,6,0,0,1,8,139,0,0,0,0,34.0,3,4,0,8,3,0.932,0,1,9,32,0,17,40,31,8,8,79,0
0,240,9,0,1,1,3,125,0,0,0,0,1.0,3,4,1,2,3,4.125,0,1,16,21,0,4,2,47,21,9,94,0
0,295,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,1.995,0,0,31,32,1,11,13,45,1,3,117,0
0,281,2,0,0,2,3,131,0,0,0,1,81.0,3,4,0,3,3,1.867,0,1,9,14,0,12,15,26,0,8,79,0
0,81,6,0,0,2,6,125,0,0,0,1,64.0,3,4,1,2,3,3.977,0,1,31,25,0,9,34,30,8,4,34,0
0,184,7,5,2,2,0,93,0,1,5,0,1.0,3,0,1,6,1,0.3342,0,0,31,32,1,7,15,56,13,8,79,0
0,66,7,2,0,2,4,139,0,1,0,0,1.0,3,4,0,1,1,5.35,0,0,31,32,0,10,52,41,5,7,117,0
0,429,7,5,2,0,6,134,0,1,5,0,1.0,3,4,0,6,1,3.033,0,0,14,32,0,6,35,45,12,5,34,0
0,15,7,5,2,0,6,7,0,1,5,0,1.0,3,0,0,6,1,3.861,0,0,31,32,1,12,3,3,19,5,94,0
0,245,6,0,0,1,3,118,0,0,0,0,1.0,3,4,0,2,3,2.45,3,1,9,25,0,11,42,21,10,2,94,0
3,251,6,0,0,1,8,139,0,0,2,0,50.0,3,4,0,8,3,0.659,0,1,9,32,1,9,38,29,23,10,32,0
0,240,2,0,0,1,3,7,0,0,0,0,1.0,3,4,0,3,3,4.254,0,1,9,14,0,15,52,22,12,10,94,0
0,326,10,0,1,1,5,139,1,0,0,1,1.0,3,4,0,2,0,4.48,0,1,9,32,1,6,37,16,27,11,79,0
3,251,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,0.81,0,0,31,32,1,15,30,21,28,6,35,0
0,244,6,0,1,1,3,98,2,0,0,1,1.0,3,4,0,2,2,3.29,3,1,9,25,0,6,51,42,11,10,94,0
0,235,6,0,0,1,6,64,0,1,0,0,1.0,3,4,0,1,1,0.2416,0,0,31,32,0,17,2,47,0,10,79,0
0,433,2,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,4.395,0,1,9,25,0,19,1,46,5,7,117,0
3,251,2,0,0,1,4,139,0,0,2,1,86.0,3,4,0,8,3,0.696,0,1,5,32,1,13,57,10,11,10,94,0
0,186,9,2,0,2,1,25,0,1,0,0,1.0,3,4,0,1,1,2.184,0,0,31,32,2,9,13,29,6,10,35,0
0,198,7,1,0,0,6,139,0,1,0,0,100.0,3,4,0,1,1,2.936,0,0,31,32,0,0,16,50,3,10,94,0
0,9,5,1,0,2,6,135,4,1,0,0,1.0,4,4,0,1,2,3.77,0,0,31,32,0,23,15,49,18,1,35,0
0,324,7,5,2,0,6,7,0,1,5,0,100.0,3,0,0,6,1,0.672,0,0,31,32,1,23,47,37,6,8,35,0
0,281,2,0,0,1,4,139,0,0,0,1,31.0,3,4,0,8,3,2.238,0,1,9,32,0,11,46,30,7,7,79,0
0,327,0,4,3,1,8,139,0,1,5,0,100.0,3,0,0,2,4,3.668,0,0,31,32,1,15,18,16,6,8,112,0
0,404,3,0,1,1,3,93,0,0,0,1,1.0,3,4,0,3,3,2.951,0,1,9,14,1,7,31,19,10,5,94,0
0,250,6,0,0,1,8,77,0,0,0,0,1.0,3,4,0,2,3,2.281,3,1,9,25,0,6,45,52,0,4,117,0
3,206,6,0,0,1,0,139,0,0,0,1,1.0,3,4,0,8,3,0.7007,0,1,9,32,1,12,3,36,2,11,79,0
0,288,2,0,0,1,8,25,0,0,0,0,51.0,3,4,0,8,3,1.978,3,1,9,32,0,16,30,47,5,11,94,0
0,244,6,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,1.352,3,1,16,21,0,7,40,2,17,10,35,0
0,228,6,0,0,1,3,7,3,0,0,0,1.0,3,4,0,2,3,0.904,0,1,9,10,0,11,50,41,14,3,94,0
0,281,2,0,0,1,2,139,0,0,0,0,100.0,3,4,0,8,3,1.961,0,0,9,32,0,12,4,33,7,7,79,0
0,240,6,0,0,1,8,25,0,0,0,0,100.0,3,4,0,2,3,4.51,2,1,9,10,0,13,38,59,25,11,117,0
0,19,6,0,0,1,5,139,0,1,0,0,57.0,2,4,0,1,1,4.406,0,0,31,32,0,8,38,28,13,1,117,0
0,245,6,0,0,2,6,120,0,0,0,0,1.0,3,4,0,2,3,2.19,0,0,16,14,0,5,15,37,28,4,79,0
0,438,9,0,0,1,3,51,0,0,0,0,1.0,3,4,1,8,3,3.582,0,1,9,32,0,10,43,25,12,9,35,0
0,336,3,0,1,1,5,139,3,1,0,1,1.0,3,4,0,1,4,2.143,0,1,31,32,0,12,28,50,18,9,79,0
0,240,6,0,0,1,5,39,0,0,0,0,5.0,3,4,0,2,3,2.334,3,1,14,10,0,4,29,48,8,6,94,0
0,184,7,5,2,2,0,38,0,1,5,0,100.0,3,0,0,6,1,0.8936,3,0,31,32,1,16,39,0,26,2,35,0
0,325,2,0,0,1,7,139,0,0,0,1,35.0,3,4,0,2,3,4.062,0,1,9,10,0,8,4,42,13,1,79,0
0,281,6,0,0,1,6,135,0,0,7,0,1.0,3,4,0,8,3,2.113,0,1,5,32,0,4,45,6,30,2,79,0
0,295,7,4,0,0,0,139,0,1,0,0,100.0,3,4,0,1,1,1.808,0,0,31,32,1,13,1,15,14,4,79,0
0,240,2,0,0,1,3,36,0,0,0,0,1.0,3,4,0,2,3,3.094,0,1,9,14,0,13,4,55,29,1,94,0
0,325,2,0,0,2,0,139,0,0,0,0,100.0,3,4,0,2,3,3.676,0,1,9,10,0,4,1,26,5,10,79,0
0,208,7,4,0,2,1,139,0,1,0,0,1.0,2,4,0,1,1,3.268,0,0,31,32,0,21,47,25,16,4,143,0
0,249,7,4,0,2,6,7,0,1,0,0,1.0,3,4,0,1,1,2.107,0,0,31,32,2,1,52,17,14,4,94,0
0,240,2,0,0,2,6,139,0,0,0,0,1.0,3,4,0,1,3,3.049,0,0,31,32,0,13,52,50,13,7,94,0
3,279,9,0,0,1,8,112,0,0,0,1,100.0,3,4,0,8,3,2.975,0,0,31,32,0,10,30,50,2,6,79,0
3,381,9,0,0,2,7,139,0,0,0,1,1.0,3,4,1,1,3,3.322,0,0,31,32,0,21,25,50,6,2,143,0
0,228,6,0,0,1,8,141,0,0,0,0,9.0,3,4,0,2,3,1.775,0,1,9,10,0,3,49,56,19,1,117,0
0,393,7,4,2,2,6,139,0,1,5,0,1.0,3,2,0,6,1,2.455,0,0,31,32,1,12,7,15,5,4,79,0
3,251,6,0,0,1,9,139,0,0,2,0,87.0,3,4,0,8,3,0.688,0,1,9,32,1,17,19,56,8,10,14,0
3,251,7,5,2,0,0,139,0,1,5,0,100.0,3,4,0,6,1,0.6772,0,0,31,32,1,13,2,24,10,6,79,0
0,324,7,5,2,1,1,81,0,1,5,0,60.0,3,0,0,6,1,2.475,3,0,31,32,1,14,46,49,0,9,79,0
0,240,6,0,0,1,3,17,0,0,0,0,1.0,3,4,0,2,3,3.598,0,1,23,21,0,4,4,55,6,8,79,0
0,264,6,0,0,1,8,8,0,0,0,0,100.0,3,4,0,2,3,0.6,3,0,9,10,0,4,10,46,28,8,94,0
0,240,6,0,0,2,0,111,0,0,0,0,1.0,3,4,0,3,3,0.9756,3,1,9,13,0,6,2,13,0,9,79,0
3,251,6,0,0,1,5,139,0,0,1,1,1.0,3,4,0,8,3,0.712,0,1,9,32,1,19,5,13,25,6,33,0
0,196,7,2,1,2,8,17,0,1,0,0,1.0,3,4,0,1,1,1.312,1,0,31,32,0,6,17,58,1,4,117,0
0,201,7,1,0,2,6,139,0,1,0,0,100.0,3,4,1,1,1,6.375,0,0,31,32,2,13,30,18,6,8,117,0
0,240,6,0,0,1,5,17,0,0,0,0,1.0,3,4,0,2,3,3.11,1,1,23,25,0,13,9,57,10,9,35,0
0,240,2,0,0,1,5,138,0,0,0,0,97.0,3,4,0,2,3,2.098,0,1,9,25,0,7,7,47,10,6,79,0
0,403,6,0,0,1,5,139,0,0,0,0,1.0,3,4,0,2,3,4.703,0,1,9,25,0,16,27,5,8,9,79,0
0,196,7,5,2,2,6,66,0,1,5,0,1.0,3,0,1,6,1,1.532,0,0,31,32,1,0,13,36,1,4,94,0
0,242,6,0,1,1,8,139,0,0,0,0,1.0,3,4,0,2,3,3.035,0,1,9,32,0,6,1,9,16,5,79,0
0,203,7,5,3,0,6,71,0,1,0,0,1.0,3,4,1,1,1,4.453,0,0,31,32,2,4,23,46,11,1,117,0
0,240,6,0,0,2,1,8,0,0,0,1,100.0,3,4,0,5,3,1.539,0,1,31,14,0,5,28,49,20,10,79,0
0,333,1,0,0,2,0,139,3,0,0,0,1.0,2,4,0,0,4,4.574,0,1,31,32,0,12,23,8,25,11,117,0
0,240,6,0,0,1,8,139,0,0,0,0,1.0,3,4,0,2,3,4.15,0,1,9,25,0,16,17,52,6,5,117,0
0,184,7,5,2,0,6,47,0,1,5,0,1.0,3,4,1,6,1,1.643,0,0,31,32,1,13,11,37,6,2,35,0
0,246,2,0,0,1,3,54,0,0,0,0,1.0,3,4,0,3,3,1.304,0,1,14,14,0,14,27,54,20,7,79,0
0,96,2,0,0,1,7,139,0,0,0,1,1.0,3,4,0,1,3,2.121,0,1,31,32,0,21,46,27,25,4,94,0
0,324,7,5,1,0,6,139,0,1,5,0,100.0,3,0,0,6,1,3.012,0,0,31,32,1,15,36,41,11,9,117,0
0,326,10,0,1,2,5,111,1,0,0,0,1.0,3,4,0,2,0,3.14,0,1,12,28,0,6,20,34,2,9,117,0
3,184,7,4,0,0,6,139,0,1,5,0,83.0,3,0,0,6,1,2.838,0,0,31,32,1,18,55,45,26,4,117,0
3,251,7,0,0,2,7,139,0,1,0,0,1.0,3,4,0,8,4,0.743,3,0,31,32,0,15,20,46,7,4,117,0
3,251,6,0,0,1,2,139,0,0,2,1,100.0,3,4,0,8,3,0.7075,0,1,5,32,1,6,53,25,17,2,35,0
0,263,7,2,0,2,6,139,0,1,0,0,99.0,2,4,0,1,1,5.2,0,0,31,32,0,14,25,44,25,9,143,0
0,198,7,5,2,0,6,64,0,1,5,0,100.0,3,2,0,6,1,0.906,0,0,31,32,1,1,12,9,17,5,35,0
0,327,7,5,2,0,0,17,0,1,5,0,1.0,3,0,0,6,1,3.326,0,0,31,32,1,7,2,8,19,2,79,0
3,279,2,0,0,1,3,25,0,0,0,1,1.0,3,4,0,8,3,5.69,0,1,9,32,0,12,8,10,25,3,79,0
0,261,6,0,0,1,8,130,0,0,0,0,1.0,3,4,0,2,3,7.24,0,0,9,21,0,9,16,44,5,1,117,0
3,281,7,5,2,0,0,139,0,1,5,0,100.0,3,0,0,6,1,2.387,0,0,31,32,1,9,51,21,21,4,117,0
0,281,7,2,0,1,0,139,0,1,0,1,100.0,3,4,0,1,1,4.375,0,0,31,32,0,5,12,20,1,4,117,0
0,196,5,2,3,0,0,68,4,1,0,0,1.0,3,4,1,1,2,0.241,0,0,31,32,2,7,12,30,13,11,94,0
0,206,6,0,1,1,8,17,0,0,0,1,1.0,3,4,0,2,3,1.1455,0,1,12,25,0,11,0,6,23,1,35,0
0,280,2,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,2.441,3,1,9,14,0,18,29,44,7,9,94,0
0,250,6,0,0,1,5,139,0,0,0,0,55.0,3,4,0,2,3,1.2295,3,1,9,10,0,7,13,28,2,9,94,0
0,245,9,2,0,1,0,139,0,1,0,0,100.0,2,4,0,1,1,4.613,0,0,31,32,0,5,6,41,16,2,143,0
0,261,7,5,2,2,6,138,0,1,5,0,1.0,3,0,0,6,1,2.482,0,0,31,32,1,17,3,42,26,4,117,0
0,192,7,5,2,2,6,139,0,1,5,0,100.0,3,0,0,6,1,3.625,0,0,31,32,1,12,7,3,2,10,117,0
